user,text,date
@evelynmatthei,2023 primaron obras mejoramiento urbano alcanzando cifra inversión superior 21 mil millones seguridad sido protagonista gestión capacitado patrulleros tecnología punta demostrando grandes resultados materia salud nueva construcción cesfam alessandri beneficiará 30 mil vecinos tremendo orgullo igual jardines sustentables modelo replica comunas detalles administración video,2024-04-24 17:01:32
@evelynmatthei,nivel descaro delincuente calaña absoluta solo burla familia devastada asesinato ser querido sino burla chile así ríe suerte colombia venezuela extradición posible ello esperar máximas penas juzgado país rigor ley,2024-04-24 13:16:32
@evelynmatthei,atención nueva herramienta equipo seguridad,2024-04-24 11:31:51
@evelynmatthei,ayer día lleno emociones recordar hecho casi 8 años llena orgullo alegría cómo dije última cuenta pública alcaldesa providencia tranquilidad meses quedan cargo verán misma evelyn siempre comprometió ustedes ser alcaldesa activa responsable trabaje haré último día mandato muchísimas gracias acompañaron abrazo grande,2024-04-24 07:57:26
@evelynmatthei,terminando última cuenta pública muniprovi solo parte tremendo equipo detrás ustedes vecinos solo palabras agradecimientos uds posible ¡muchas gracias seguir trabajando avanzando providencia,2024-04-23 21:35:38
@evelynmatthei,hoy día sentimientos ahora ensayando cuenta pública 2023 última providencia hoy expondré realizado casi 8 años gestión verdad podría contenta logrado equipo detrás si quieren verla pueden conectarse cuenta youtube 1900 horas ¡los esperamos,2024-04-23 14:08:57
@evelynmatthei,vez proponer jueces dejen delincuentes prisión preventiva autoridades gobierno deberían ir pensando cómo construir cárceles medidas seguridad éstas chile aguanta incertidumbre existe alternativa planteada fiscal nacional modelo interesante buenos resultados italia vale pena explorar,2024-04-23 11:00:06
@evelynmatthei,¡felizmartes interesante propuesta mejoras vialidad mayor control taxis ilegales conversa ahora concejo municipal providencia junto alcaldesa evelynmatthei concejales muniprovi conéctate conoce acá,2024-04-23 09:46:06
@evelynmatthei,¡mañana,2024-04-22 17:39:01
@evelynmatthei,león mamá sandra parte comunidad cea invitan ser parte talleres actividades diversidadprovi iniciativas todas personas situación discapacidad requieran niños jóvenes adultos personas mayores,2024-04-21 18:43:36
@evelynmatthei,recuerda 2000 horas pueden disfrutar festival penguin culturaprovi autores favoritos esperan firmar libros realmente bueno ¡todos invitados,2024-04-21 13:09:49
@evelynmatthei,postales dejó semana siempre bueno conversar jóvenes saber piensan deseos sueños agradezco iniciativas puede generar diálogo compartir experiencias agradezco cariño selfies tomamos abrazo uds,2024-04-21 10:58:34
@evelynmatthei,vecinos personas visiten providencia vengan festival penguin realmente van pasar bien,2024-04-20 12:57:52
@evelynmatthei,iii festival penguin providencia comenzó tercera versión festival penguin culturaprovi recuerden gran jornada presentaciones firma autores esperamos hoy mañana 2000 hrs horarios,2024-04-20 12:55:49
@evelynmatthei,buen sábado recuerden muniprovi muchas actividades fin semana esperando panoramas todas edades ¡esto bueno pierdan,2024-04-20 09:15:47
@evelynmatthei,50 autores marcela serrano hernán rivera letelier participaran evento gratuito lanzamientos talleres conversaciones,2024-04-19 11:00:03
@evelynmatthei,terminando semana compartiendo dirigentas vecinales puente alto festejando cumpleaños amiga karlaenaccion mejor recibir cariño muchísimas gracias invitación permitirme compartir conocerlas escucharlas sacarnos tantas tantas fotos abrazo cada,2024-04-19 21:21:30
@evelynmatthei,alegría saber iniciativas llevado cabo muniprovi farmacia provisalud traído tantos beneficios vecinos alivio bolsillos recuerden acceder medicamentos solo deben presentar tarjetavecino,2024-04-19 16:10:27
@evelynmatthei,quiero compartir extracto ustedes siempre bueno conversar jóvenes quizás alguien hacen palabras verdad reflexiones pienso siento buen viernes,2024-04-19 10:24:37
@evelynmatthei,victorjeldes1 muchísimas gracias víctor,2024-04-19 12:01:56
@evelynmatthei,nicoleojeda35 muchas gracias nicole,2024-04-19 12:01:41
@evelynmatthei,carito21sa escríbeme interno si gustas,2024-04-19 12:01:24
@evelynmatthei,libros festival penguin providencia fiesta literaria gratis festejar día libro 2024 través ltfinde penguinlibroscl muniprovi,2024-04-19 09:47:17
@evelynmatthei,quiero compartir extracto ustedes siempre bueno conversar jóvenes quizás alguien hacen palabras verdad reflexiones pienso siento buen viernes,2024-04-19 10:24:37
@evelynmatthei,¡celebramos juntos díadellibro sábado 20 domingo 21 abril invitamos iii festival penguin providencia esperamos 1100 2000 horas av nueva providencia 1995 esquina pedro valdivia ¡es gratis conoce aquí programación,2024-04-18 13:19:39
@evelynmatthei,hoy iniciamos jornada jóvenes facultad economía gobierno usansebastian conversamos importante vínculo públicoprivado compartir visiones experiencias agradecida invitación realmente pasé bien,2024-04-18 10:18:28
@evelynmatthei,junto fundación sonrisas aliamos 22 residentes universidad nueva york nyuniversity cuenta especialidad tratar niños autistas puedan venir providencia atender niños puedan capacitar odontólogos manera facilitamos acceso salud dental menores hacemos experiencia amigable,2024-04-17 19:36:15
@evelynmatthei,concierto orquesta cámara chile presentará miércoles 24 abril 19 hrs parroquia anunciación señor av pedro valdivia 1850 entrada liberada cupos limitados ingreso orden llegada completar aforo muniprovi,2024-04-17 09:00:03
@evelynmatthei,tremendas visitas muniprovi trata profesionales expertos new york university nyuniversity realizando jornada llamada “sonrisas inclusivas” organizada fundacionsonrisas alianza busca entregar beneficios vecinos vecinas residentes comuna diagnóstico cea condición espectro autista generar aporte nivel país posicionando providencia comuna pionera atención entrega deservicios personas autistas familias,2024-04-17 14:55:55
@evelynmatthei,ayer gobierno intervino poder legislativo ahora interviene poder judicial ministerio público ¿conocerán término “separación poderes estado” mala señal evaluando siquiera merecen condenas privación libertad salidas alternativas ineficiencias urge construcción cárceles necesitamos poquito conexión realidad tomar medidas concretas evidente alza número delincuentes criminalidad,2024-04-17 09:00:10
@evelynmatthei,realmente entretenido ¡todos invitados,2024-04-16 16:54:51
@evelynmatthei,atención fanáticos lectura muniprovi festejaremos mesdellibro junto culturaprovi festival penguin providencia sábado 20 domingo 21 abril puedes perder tremenda actividad esperamos av nueva providencia 1995 1100 2000 horas podrán conocer autores favoritos autografiar ejemplares realmente bueno info imágenes penguinlibroscl,2024-04-16 13:00:53
@evelynmatthei,martes concejo,2024-04-16 10:26:42
@evelynmatthei,concierto orquesta cámara chile presentará miércoles 24 abril 19 hrs parroquia anunciación señor av pedro valdivia 1850 entrada liberada cupos limitados ingreso orden llegada completar aforo muniprovi,2024-04-15 15:21:06
@evelynmatthei,cinco actividades gratis celebrar mes libro providencia culturaprovi bibliotecasprovi muniprovi través aquitedateamos,2024-04-15 15:43:01
@evelynmatthei,junto autoridades corporación salud educación muniprovi ¿que común todas mujeres sido sello gestión reconocer mujeres altos cargos acá full preparando cuenta pública memoria lunes bien movido ¿y uds,2024-04-15 12:57:05
@evelynmatthei,sabemos tema delincuencia preocupa manera vecinos razón creado equipo seguridad especial guardias especializados capturar infraganti delinquen providencia demostrado buenos resultados pueden ver detalles nota,2024-04-15 09:41:13
@evelynmatthei,plaza centenario sabemos vecinos gusta visitar palacio falabella especial pileta frontis muniprovi debido diferentes inconvenientes presentado peces lugar pedimos tirar residuos ¡dale play video,2024-04-14 17:45:38
@evelynmatthei,resumen últimas dos semanas verdad parado muniprovi muchas cosas vienen bien entretenidas veces cansancio hace cariño dedicación pasa segundo plano aún gente tan amorosa cercana vecinos abrazo gran lindo día,2024-04-14 09:11:16
@evelynmatthei,lindas postales dejó semana querida muniprovi fines semana reviso celular encanta encontrarme fotitos uds muchas gracias cariño di cuenta llegó harta gente nueva comunidad bienvenidos gracias palabras tan lindas recibo abrazo grande,2024-04-13 15:54:15
@evelynmatthei,realmente bueno pueden visitarlo 1800 horas café literario parque bustamante,2024-04-13 14:07:51
@evelynmatthei,provikids entretenida mañana familiar disfrutaron vecinos plaza lilas obra infantil “tico libro selva ¡gracias asistir muniprovi,2024-04-13 13:10:30
@evelynmatthei,equipos desplegados comuna tener listo caso llegue lluvia,2024-04-13 09:34:56
@evelynmatthei,ustedes pregunto atención especial vacunación influenza días sábado cuento día mañana atención cesfam aguilucho n°3292 0930 1200 hrs agotar stock información visita,2024-04-12 15:17:14
