tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1795888712414277708',"🔴 Mamá de Tomás Ross tras reunión con Presidente Boric: ""Mi hijo siempre sabrá que nació en un pueblo solidario""
https://t.co/Unq8d84w5G",es,Tweet,0,12,3,1,1056,2024-05-29 14:43:29,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/nacional/448715-mi-hijo-siempre-sabra-que-nacio-en-un-pueblo-solidario-camila-gomez-mama-tomas-ross-distrofia-muscular-duchenne-brk-29-5-2024.html,,
'1795885318949974128',El alcalde Jadue llegó hasta el centro de justicia para ser formalizado en el denominado caso “farmacias populares”. Su llegada fue en medio de una caótica recepción de sus partidarios. https://t.co/UthCPmLpGF,es,Tweet,0,2,2,5,2179,2024-05-29 14:30:00,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1795873715340582912/vid/avc1/720x720/lxWu4q9PLiQQuobe.mp4?tag=14
'1795884574506946933',Femicidio en Santiago: Hombre se entrega a Carabineros y confiesa haber asesinado a su pareja https://t.co/fzjToWcBlt https://t.co/nEDG5ruTk9,es,Tweet,0,4,2,0,1786,2024-05-29 14:27:03,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448682-femicidio-santiago-santa-elena-hombre-venezolano-se-entrego-y-confeso-matar-a-su-pareja-brk-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717006823,photo,https://pbs.twimg.com/media/GOxDgNrXoAAb9al.png
'1795883497493512441',"""No voy a volver con ella"": Luis Mateucci reveló la razón por la que terminó con Daniela Aránguiz https://t.co/HMw6rqXpDq https://t.co/ynOUTbxwVK",es,Tweet,0,4,2,3,2102,2024-05-29 14:22:46,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/tendencias/448693-luis-mateucci-daniela-aranguiz-fin-relacion-reality-ganar-o-servir-pdp-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717006293,photo,https://pbs.twimg.com/media/GOxChi9XsAAO4NB.png
'1795882068150304804',La nueva vida de Bernardita Middleton: Encontró nuevo amor y lleva un mes estudiando inglés en Brighton https://t.co/k5EoIoUj4x https://t.co/Wj5g0a5S8s,es,Tweet,0,3,1,4,2322,2024-05-29 14:17:05,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/tendencias/448653-nueva-vida-bernardita-middleton-encontro-nuevo-amor-lleva-un-mes-estudiando-ingles-brighton-brk-29-5-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717006161,photo,https://pbs.twimg.com/media/GOxBODRX0AEVeWj.png
'1795880953325244711',Este es el beneficio que se acaba durante junio https://t.co/EzkSX6X1m5 https://t.co/JHCvfF5rwy,es,Tweet,0,1,0,0,1730,2024-05-29 14:12:39,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/dato-util/448685-bono-que-se-acaba-en-junio-pdp-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717005909,photo,https://pbs.twimg.com/media/GOxANeNWYAAi3ag.png
'1795880287886270530',"Este será ""el día más soleado"" para hacer panoramas en Valparaíso y Viña del Mar este fin de semana

https://t.co/3Z9o96YMqT",es,Tweet,0,3,0,0,1812,2024-05-29 14:10:01,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.megatiempo.cl/pronostico/1396-pronostico-del-tiempo-valparaiso-vina-del-mar-finde-1ab.html,,
'1795879450506100978',"Meta cumplida 🥹 Camila Gomez, madre de Tomas Ross llegó a La Moneda tras 32 días de caminata desde Ancud, como parte de una cruzada solidaria para reunir los fondos necesarios para un medicamento para tratar la enfermedad de Tomás Roos, su hijo. https://t.co/WCpqe5A8xv",es,Tweet,0,156,37,13,6959,2024-05-29 14:06:41,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1795879260898447360/vid/avc1/720x720/XVfh8pKNq1w-K_An.mp4?tag=14
'1795878417847509230',"Aumento de enfermedades respiratorias: Virus predominante es la influenza y ocupación de camas críticas llega al 92,9% https://t.co/uwy3MjGw29 https://t.co/G5kEOQQDdw",es,Tweet,0,3,2,2,1958,2024-05-29 14:02:35,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448713-balance-enfermedades-respiratorias-influenza-camas-criticas-ministerio-de-salud-brk-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717005754,photo,https://pbs.twimg.com/media/GOw954CWgAA21oN.png
'1795873906357637338',Proyectan llegada de ciclón para los primeros días de junio: ¿En qué partes del país podría registrarse? https://t.co/jGNSAjXWdX https://t.co/2vF8jdL6ki,es,Tweet,1,2,1,0,2260,2024-05-29 13:44:39,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448706-pronostico-ciclon-chile-junio-sistema-frontal-lluvias-brk-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717004382,photo,https://pbs.twimg.com/media/GOw5zRNWEAA9N_s.png
'1795872240837251339',Carabineros busca casi 150 trabajadores de apoyo logístico: ¿Cómo postular? https://t.co/eHfTfXECIf https://t.co/v5cf1ebcYx,es,Tweet,1,4,2,1,2646,2024-05-29 13:38:02,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/dato-util/448630-carabineros-trabajadores-ofertas-de-trabajo-de-apoyo-logistico-postular-pdp-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717004281,photo,https://pbs.twimg.com/media/GOw4SQCWMAE8VxB.png
'1795871489184485536',¡Lo logró la mamá de Tomás Ross!: Camila Gómez llegó a La Moneda para reunirse con el Presidente Boric https://t.co/VhrMAYjkc0 https://t.co/S4yBSjPaql,es,Tweet,1,75,14,20,7066,2024-05-29 13:35:03,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448711-madre-de-tomas-ross-camila-gomez-distrofia-muscular-duchenne-llega-a-la-moneda-presidente-boric-brk-29-5-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717004147,photo,https://pbs.twimg.com/media/GOw3mkhWsAETpu-.png
'1795871023897669827',"📺#MeganoticiasAlerta|  ¡Lo logró! Mamá de Tomás Ross llega a La Moneda. Estamos en vivo acá 👇

📡Señal YouTube » https://t.co/SFT8ptogAq

📡 Señal en vivo » 
https://t.co/YYKcumV2tZ https://t.co/osl1wwIJ5A",es,Tweet,0,23,5,6,2776,2024-05-29 13:33:12,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#MeganoticiasAlerta,"http://bit.ly/3R3kvw2,http://bit.ly/48o28YP",photo,https://pbs.twimg.com/media/GOw3KNGW0AA0JqF.jpg
'1795870219174330867',El dia en que José Antonio Neme se coló en el castillo de Windsor en una boda real 😱 https://t.co/8OBaPMaFYw,es,Tweet,0,3,2,6,2757,2024-05-29 13:30:00,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1795833263728087040/vid/avc1/720x720/5gP_ZFcvLzd0ckbe.mp4?tag=14
'1795868131333726258',Leche Nido falsificada en ferias y minimarkets: ¿Cómo identificar los productos fraudulentos? https://t.co/eioINMFMXu https://t.co/jYgTMbPKLG,es,Tweet,1,3,3,2,2266,2024-05-29 13:21:42,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448700-leche-nido-falsa-falsificada-feria-minimarkets-como-identificarla-sernac-brk-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717003301,photo,https://pbs.twimg.com/media/GOw0jG8XQAAE8ND.png
'1795867248801853893',"""No sé cómo"": Jorge Zabaleta revela la acción que tuvo para salvar al resto del equipo del ataque en Etiopía https://t.co/f9Pz9dRrqq https://t.co/KceqvbdMsS",es,Tweet,1,8,1,0,2240,2024-05-29 13:18:12,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/tendencias/448705-jorge-zabaleta-ataque-etiopia-francisco-pancho-saavedra-accion-pdp-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717002736,photo,https://pbs.twimg.com/media/GOwzvslXoAAiN0l.png
'1795866129388155378',¿Está el tuyo? Estos autos no están obligados a realizar el grabado de patente https://t.co/4ZIArwKIYf https://t.co/9s3ME3zTRB,es,Tweet,0,1,1,0,2271,2024-05-29 13:13:45,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/dato-util/448665-grabado-de-patentes-autos-que-no-deben-hacerlo-plazo-evg-29-5-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717002473,photo,https://pbs.twimg.com/media/GOwyujmWgAEkHHT.png
'1795863356059873586',🔴 ¡Lo logró la mamá de Tomás Ross!: Camila Gómez llegó a La Moneda para reunirse con el Presidente Boric ➡️ https://t.co/JhiROZ2cgW https://t.co/UFK8YYy5Pi,es,Tweet,0,102,30,48,7744,2024-05-29 13:02:44,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,http://bit.ly/459hf8o,video,https://video.twimg.com/ext_tw_video/1795863287554289664/pu/vid/avc1/320x320/_gzzxr3Qyklj3CLi.mp4?tag=12
'1795862086053965847',"Megaoperativo contra ""La mafía del norte"": 600 detectives allanan 70 domicilios y detienen a 38 personas en Tarapacá https://t.co/IQ0yv4zhJH https://t.co/rlYs0lXI5T",es,Tweet,0,49,15,2,3019,2024-05-29 12:57:41,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448702-megaoperativo-region-de-tarapaca-mafia-del-norte-detenidos-armas-incautadas-brk-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717001472,photo,https://pbs.twimg.com/media/GOwvDNnXwAA51Wi.png
'1795860114290713028',Cheques protestados y el no pago de cotizaciones: Así operaba empresario que ganó licitaciones en distintos municipios https://t.co/GiGNqVgHcu https://t.co/zTvwKhnhP2,es,Tweet,0,1,7,1,2313,2024-05-29 12:49:51,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448692-polemica-providencia-easy-parking-licitacion-parquimetros-mauricio-navas-brk-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717001390,photo,https://pbs.twimg.com/media/GOwtQeOXMAAP8Tt.png
'1795858694053281957',Por el paso a octavos de final: Con esta formación Colo Colo se jugará la vida ante Cerro Porteño por Copa Libertadores https://t.co/0cwSayhZT2 https://t.co/EaxmvmQoff,es,Tweet,0,2,1,0,2100,2024-05-29 12:44:12,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/deportes/448690-colo-colo-formacion-cerro-porteno-partido-copa-libertadores-brk-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1717001051,photo,https://pbs.twimg.com/media/GOwr9x6XcAE5u2o.png
'1795857186251248102',🔴 Megaoperativo contra organización criminal en Tarapacá: 600 detectives allanan 70 domicilios y detienen a 38 personas ➡️ https://t.co/E86XZJCwxH https://t.co/TfA9FnQyGL,es,Tweet,1,24,10,2,2549,2024-05-29 12:38:13,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,http://bit.ly/453WSJr,video,https://video.twimg.com/ext_tw_video/1795851430114250752/pu/vid/avc1/320x320/axK7V3KZ5yOIRyXm.mp4?tag=12
'1795855119508001110',Expertos analizan el comportamiento del bombero y brigadista detenidos por su responsabilidad en los megaincendios en Valparaíso. https://t.co/tNNeChL44U,es,Tweet,0,4,4,3,2576,2024-05-29 12:30:00,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1795833263350538240/vid/avc1/720x720/GJ-fivEpVZbdvggg.mp4?tag=14
'1795854818755350976',Amplían zona de búsqueda de Jasna Oyarzún en Punta Arenas: Enigmática desaparición lleva 11 días sin novedades https://t.co/BR9Unlu8tT https://t.co/TPLiA2pvhR,es,Tweet,0,2,1,1,2166,2024-05-29 12:28:48,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448683-desaparicion-jasna-oyarzun-angulo-punta-arenas-ampliacion-zona-de-busqueda-pdp-29-5-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716999599,photo,https://pbs.twimg.com/media/GOwocOUWoAAxKua.png
'1795853692379234533',¿Por qué formalizan a Daniel Jadue? Estos son todos los presuntos delitos que se le imputan https://t.co/aNFGi4bXiJ https://t.co/Kn9M1TIV6o,es,Tweet,0,4,6,4,2627,2024-05-29 12:24:20,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448687-formalizacion-daniel-jadue-razones-caso-farmacias-populares-delitos-brk-29-5-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716999338,photo,https://pbs.twimg.com/media/GOwnarcXoAAVYtr.png
'1795852327766667320',"El presente de Viviana Rodríguez: ¿Cuántos años tiene y a qué se dedica la recordada actriz de ""Verdades Ocultas""? https://t.co/whQM7YihCa https://t.co/fLG4SYawr0",es,Tweet,1,5,1,0,2490,2024-05-29 12:18:54,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/tendencias/448672-viviana-rodriguez-quien-es-edad-a-que-se-dedica-hijos-actriz-chilena-verdades-ocultas-evg-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716999208,photo,https://pbs.twimg.com/media/GOwmLFbXUAATO7q.png
'1795851149402132883',Faltan pocas semanas: ¿Cuándo empiezan las vacaciones de invierno? https://t.co/eBmX6aRbWP https://t.co/VymPgOaFhU,es,Tweet,0,2,0,0,2134,2024-05-29 12:14:13,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/dato-util/448662-cuando-empiezan-las-vacaciones-de-invierno-santiago-regiones-fecha-dtf01-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716998918,photo,https://pbs.twimg.com/media/GOwlGpyX0AAS0T4.png
'1795850034581246136',Encuentran sin vida a otro de los familiares desaparecidos tras naufragio en Calbuco: Era la única mujer a bordo https://t.co/L0ZVtzDXwW https://t.co/rnW0YQ4vF0,es,Tweet,2,5,1,0,2166,2024-05-29 12:09:48,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448689-encuentran-sin-vida-mujer-familia-desaparecidos-naufragio-lancha-cona-2-calbuco-brk-29-5-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716998179,photo,https://pbs.twimg.com/media/GOwkFxFX0AANgyP.png
'1795849510213529723',"📺#MeganoticiasAlerta|  La caótica llegada de Daniel Jadue a su formalización.

📡Señal YouTube » https://t.co/SFT8ptogAq

📡 Señal en vivo » 
https://t.co/YYKcumV2tZ https://t.co/7FMfWt2BH3",es,Tweet,0,2,1,1,2190,2024-05-29 12:07:43,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#MeganoticiasAlerta,"http://bit.ly/3R3kvw2,http://bit.ly/48o28YP",photo,https://pbs.twimg.com/media/GOwjmqRWUAA_Xiz.jpg
'1795848554373595171',"Monsalve por formalización de Jadue: ""La justicia no es para transformar a las fuerzas políticas en barras"" https://t.co/Ns1CNMZtyU https://t.co/Nsifoqpvv0",es,Tweet,0,10,2,5,2595,2024-05-29 12:03:55,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448694-gobierno-por-formalizacion-daniel-jadue-subsecretario-manuel-monsalve-brk-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716998099,photo,https://pbs.twimg.com/media/GOwivifXsAElM9y.png
'1795847461749080091',Daniela Aránguiz adelanta rol que tendrá su hija Agustina como testigo en el juicio contra Maite Orsini https://t.co/X64DxSXPjc https://t.co/taCzNaSfY7,es,Tweet,0,4,2,1,2722,2024-05-29 11:59:34,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/tendencias/448667-daniela-aranguiz-hija-agustina-juicio-testigo-maite-orsini-tribunales-pdp-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716997726,photo,https://pbs.twimg.com/media/GOwhv8cXYAAqjoR.png
'1795846311381520596',El poderoso equipo europeo que quiere a Alexis Sánchez para formar una temible delantera https://t.co/q7syp0QOoZ https://t.co/PpW45xRqlg,es,Tweet,0,3,1,1,2367,2024-05-29 11:55:00,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/deportes/448698-alexis-sanchez-inter-de-milan-galatasaray-oferta-cambio-de-club-brk-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716997527,photo,https://pbs.twimg.com/media/GOwgtAuXUAAbGIt.png
'1795844868108935345',¿Cuánto vale ir a la nieve cerca de Santiago? https://t.co/WvZxYQaH2c https://t.co/QWz9ffaPgG,es,Tweet,0,2,1,0,1933,2024-05-29 11:49:16,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448674-cuanto-vale-ir-a-la-nieve-en-santiago-pdp-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716997195,photo,https://pbs.twimg.com/media/GOwfZBvXkAAJr8Z.png
'1795843458864660734',¿Qué resultados le sirven a Colo Colo ante Cerro Porteño para clasificar en Copa Libertadores? https://t.co/QU05A74Ffq https://t.co/ntTVjKoG85,es,Tweet,0,2,2,1,2156,2024-05-29 11:43:40,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/deportes/448628-colo-colo-copa-libertadores-cerro-porteno-que-resultados-le-sirven-brk-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716996962,photo,https://pbs.twimg.com/media/GOweG-LXwAELMrd.png
'1795843443811402095',"El periodista José Antonio Neme, reaccionó visiblemente ofuscado a las críticas a la prensa en el marco a la cobertura al caso judicial que enfrenta al alcalde Jadue. https://t.co/oaAQzl3sdH",es,Tweet,91,1186,395,624,80284,2024-05-29 11:43:36,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1795833263526748160/vid/avc1/720x720/k4HmTvv1OMpcVzGq.mp4?tag=14
'1795842397252792713',Pronóstico de lluvia para este jueves: Conoce las zonas donde se esperan precipitaciones https://t.co/nPfFqM6WZj https://t.co/MIRCpx5oyV,es,Tweet,0,1,3,0,2131,2024-05-29 11:39:27,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/nacional/448654-lluvia-jueves-30-de-mayo-a-que-hora-en-donde-brk-29-5-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716996626,photo,https://pbs.twimg.com/media/GOwdJMlWUAAcdYu.png
'1795841112768500061',"¡Ojito! 👀 Recuerda que tenemos un canal exclusivo para nuestro matinal #MuchoGusto, donde te marcamos los mejores momentos de cada jornada.

🔴 Ahora estamos con Daniel Jadue y su enfrentamiento con la justicia 👉https://t.co/q6w4zbJmuw https://t.co/2x7VdiDjZa",es,Tweet,0,7,4,5,2379,2024-05-29 11:34:21,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#MuchoGusto,https://www.youtube.com/@MuchoGustoOficial,photo,https://pbs.twimg.com/media/GOwb6bOXwAAx0TQ.jpg
'1795839197791539507',Bonos para familias: Estos son los beneficios que pueden recibir los hogares https://t.co/a3Vc0dpFYT https://t.co/YRUhsH1kAB,es,Tweet,0,2,1,0,2109,2024-05-29 11:26:44,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/dato-util/448681-bonos-para-familias-cuales-son-requisitos-pdp-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716996242,photo,https://pbs.twimg.com/media/GOwaO6qWcAA1Vcp.png
'1795837603129762262',Debido a su cáncer: La radical decisión que habría tomado Kate Middleton para este 2024 https://t.co/NHE9YykP6t https://t.co/e0bviVXjMw,es,Tweet,0,8,4,1,3714,2024-05-29 11:20:24,"<a href=""https://www.echobox.com"" rel=""nofollow"">meganoticiascl1645513211750281</a>",,https://www.meganoticias.cl/tendencias/448684-kate-middleton-decision-cancer-vida-publica-retiro-pdp-29-05-2024.html?utm_medium=Social&utm_source=Twitter#Echobox=1716996023,photo,https://pbs.twimg.com/media/GOwYyHxWAAAQfA-.png
'1795835700249776158',🔴 Encuentran sin vida a otro de los familiares desaparecidos tras naufragio en Calbuco: Era la única mujer a bordo ➡️ https://t.co/0dmDxiYqMz https://t.co/3aPnUmqrkW,es,Tweet,0,5,10,0,2493,2024-05-29 11:12:50,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,http://bit.ly/3R6uKzQ,video,https://video.twimg.com/ext_tw_video/1795835642200371200/pu/vid/avc1/320x320/Gl2z5G7Qxeiw7DD-.mp4?tag=12
'1795832830976803156',"Hombre se entrega a Carabineros y confiesa haber asesinado a su pareja

https://t.co/ZOE8ENdhuw",es,Tweet,0,3,5,0,2409,2024-05-29 11:01:26,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/nacional/448682-femicidio-santiago-santa-elena-hombre-venezolano-se-entrego-y-confeso-matar-a-su-pareja-brk-29-05-2024.html,,
'1795832145224904820',🔴 Femicidio en Santiago: Hombre se entrega a Carabineros y confiesa haber asesinado a su pareja ➡️ https://t.co/jG5FzbpOgL https://t.co/NMimvftUYN,es,Tweet,0,2,3,0,2096,2024-05-29 10:58:43,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,http://bit.ly/4c0eqIH,video,https://video.twimg.com/ext_tw_video/1795832087678709760/pu/vid/avc1/320x320/NwEiAtVYDjndMcyF.mp4?tag=12
'1795830204092309637',"Mamá de Tomás va rumbo a La Moneda: ¿A qué hora es la reunión entre Camila Gómez y el Presidente Gabriel Boric?

https://t.co/IShauHth4S",es,Tweet,0,3,4,6,2608,2024-05-29 10:51:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/nacional/448676-reunion-camila-gomez-gabriel-boric-horario-caminata-santiago-mama-de-tomas-ross-pdp-29-5-2024.html,,
'1795828946090737857',"Pronóstico de huracanes ""extraordinario"": El desalentador panorama que enfrenta EEUU tras récords de tornados
https://t.co/NkdYCuM4Vt",es,Tweet,0,1,3,0,2179,2024-05-29 10:46:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/mundo/448634-pronostico-huracanes-tornados-estados-unidos-tormentas-brk-28-05-2024.html,,
'1795827207891452078',"Pronóstico de huracanes ""extraordinario"": El desalentador panorama que enfrenta EEUU tras récords de tornados

https://t.co/NkdYCuM4Vt",es,Tweet,0,3,3,0,2063,2024-05-29 10:39:05,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/mundo/448634-pronostico-huracanes-tornados-estados-unidos-tormentas-brk-28-05-2024.html,,
'1795826429365768553',"Tras polémica en arbitraje de la categoría: Suspenden fecha de la Tercera División y despiden a Mario Sánchez

https://t.co/5TTKWoIlKS",es,Tweet,0,2,4,0,2150,2024-05-29 10:36:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/deportes/448677-suspenden-fecha-tercera-division-despido-mario-sanchez-reportaje-mega-brk-29-05-2024.html,,
'1795826429365469235',"Valencia y Barros no recibirán a fiscales venezolanos que llegaron a Chile por el crimen del exmilitar Ronald Ojeda
https://t.co/ALdUGMG6Qg",es,Tweet,1,7,4,1,2423,2024-05-29 10:36:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/nacional/448641-valencia-barros-no-recibiran-fiscales-venezolanos-llegaron-chile-crimen-exmilitar-ronald-ojeda-brk-28-5-2024.html,,
'1795825464776519906',"¿Dónde lloverá? Jaime Leyton detalla qué pasará con nuevo sistema frontal durante la próxima semana

https://t.co/LAwQsrRECK",es,Tweet,0,0,1,0,2240,2024-05-29 10:32:10,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/nacional/448664-jaime-leyton-meteorologo-donde-llovera-sistema-frontal-santiago-precipitaciones-brk-29-5-2024.html,,
'1795823158018126099',"Bolsillo Familiar Electrónico: ¿Cuál fue el último monto que entregó?

https://t.co/JyRMJdkMuy",es,Tweet,1,0,0,0,2016,2024-05-29 10:23:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/dato-util/448668-bolsillo-familiar-electronico-cual-fue-el-ultimo-pago-reactivacion-gobierno-cut-pdp-29-5-2024.html,,
'1795822176106692744',"Les traemos un datito 👀 Tenemos un Chatbot de Inteligencia Artificial basado en los contenidos de nuestra exitosa sección 'Dato útil' 🤩
 
📌 Puedes preguntarle cosas e interactuar con él. Para ingresar, solo debes seguir este link 👉 https://t.co/ZzXhNGkVUL",es,Tweet,0,0,0,0,1907,2024-05-29 10:19:06,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/chatbot-dato-util/,,
'1795821899353927711',"Rematan productos de Zmart: Así puedes participar en la subasta online de la tienda de videojuegos

https://t.co/psqPQOIv56",es,Tweet,0,2,1,1,3084,2024-05-29 10:18:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/nacional/448663-remate-zmart-como-participar-pdp-29-05-2024.html,,
'1795821302667980840',"🔴 #MegaInvestiga | De víctima a imputado: La insólita caída del cabo que reveló red de corrupción en la Segunda Comisaría de Carabineros

https://t.co/55Wk0C6iSV",es,Tweet,1,13,6,3,2432,2024-05-29 10:15:37,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#MegaInvestiga,https://www.meganoticias.cl/nacional/448636-de-victima-a-imputado-la-insolita-caida-del-cabo-que-revelo-red-de-corrupcion-en-la-segunda-comisaria-de-carabineros-29-05-2024.html,,
'1795820516957380686',"Asesinan a ""el Netflix"" en Colina: Delincuente de 17 años fue baleado al interior de un departamento

https://t.co/EqZAbg6tUw",es,Tweet,0,17,2,1,4469,2024-05-29 10:12:30,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://www.meganoticias.cl/nacional/448675-asesinan-matan-el-netflix-delincuente-menor-de-edad-colina-brk-29-05-2024.html,,
